18,9,20,15,1,22,9,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,1,22,9,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,1,22,9,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,22,9,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,15,13,1,22,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,13,1,22,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20,15,13,1,22,18,40,28,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,18,21,13,1,22,9,18,40,31,27,27,14,7,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,21,13,1,22,9,18,40,31,27,27,14,7,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,18,21,13,22,9,18,40,31,27,27,14,7,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,18,21,13,22,9,40,31,27,27,14,7,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,22,9,18,40,31,27,27,14,7,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,4,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,22,1,4,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,4,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,4,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,20,22,1,1,40,29,27,27,39,30,27,27,40,20,1,2,40,1,32,29,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,15,13,1,22,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,15,13,1,22,9,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,15,13,1,22,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,15,13,1,22,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,15,13,1,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,13,1,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,1,22,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,1,22,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,30,1,22,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,30,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,30,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,30,1,22,9,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,30,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,20,1,18,40,28,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,18,21,13,1,22,9,18,40,35,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,18,13,1,22,9,18,40,35,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,13,1,22,9,18,40,35,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,22,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21,22,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21,22,4,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,4,40,29,27,27,39,30,27,27,14,7,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,9,16,12,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,9,16,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,20,18,9,16,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,16,12,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,12,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12,1,40,0,9,0,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,22,15,25,1,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,22,15,33,25,1,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,15,25,1,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,15,25,1,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,15,25,1,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,15,25,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,13,15,25,40,0,9,0,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,22,15,25,1,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,22,15,25,1,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,22,15,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,15,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,22,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,13,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,22,15,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,15,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,22,15,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,15,40,28,32,27,38,28,32,27,38,29,27,27,38,28,27,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,1,18,22,25,40,0,9,0,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,1,18,22,25,40,0,9,0,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,18,22,25,40,0,9,0,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,18,22,40,0,9,0,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,18,22,25,40,0,9,0,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,22,25,40,0,9,0,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,1,18,22,25,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,1,18,25,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,11,20,1,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,1,18,22,25,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,1,18,22,40,32,27,38,29,27,27,38,29,32,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,3,20,5,7,18,1,22,9,18,38,5,14,20,18,9,3,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9
2,9,3,20,5,7,18,1,22,9,18,38,5,14,9,3,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9,4,5
2,9,3,20,5,7,18,1,22,9,18,38,5,14,20,18,9,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9,4
2,9,3,20,5,7,18,1,22,9,18,38,5,14,20,18,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9,4,5
2,9,3,5,7,18,1,22,9,18,38,5,14,20,18,9,3,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9,4
2,9,3,5,7,18,1,22,9,18,38,5,14,20,18,9,3,9,20,1,2,38,20,5,15,22,40,1,12,1,6,5,13,1,14,9,4,5,40,32
2,9,5,7,18,1,22,9,18,38,5,14,20,18,9,3,9,20,1,2,38,20,5,15,22,40,1,12,1,6,5,13,1,14,9,4,5,40,32,27
2,9,18,1,22,9,18,38,5,14,20,18,9,3,9,20,1,2,38,20,5,15,22,40,1,12,1,6,5,13,1,14,9,4,5,40,32,27,38,29
9,18,1,22,9,18,38,5,14,20,18,9,3,9,20,1,2,38,20,5,15,22,40,1,12,1,6,5,13,1,14,9,4,5,40,32,27,38,29,27
2,9,3,20,5,7,18,1,22,38,5,14,20,18,9,3,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9,4,5
2,9,20,5,7,18,1,22,38,5,14,20,18,9,3,9,20,1,2,38,20,5,13,15,6,15,22,40,1,12,1,6,5,13,1,14,9,4,5,40
2,9,3,20,5,7,18,1,22,38,5,14,20,18,9,3,9,20,1,2,38,20,5,13,15,40,1,12,1,6,5,13,1,14,9,4,5,40,32,27
24,20,18,9,2,9,12,4,40,20,1,2,12,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,9,18,40,30,27,27,14,7,40,0,9,0,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,9,40,30,27,27,14,7,40,0,9,0,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,22,9,18,40,30,27,27,14,7,40,0,9,0,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20,18,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,22,1,4,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,36,21,22,1,4,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,22,1,40,29,27,27,39,30,27,27,14,7,40,0,9,0,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,10,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,9,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,26,1,13,1,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,1,13,1,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,26,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,26,22,9,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,9,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,9,18,40,30,27,27,14,7,40,3,1,16,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,9,18,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,28,1,22,9,18,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,28,1,9,18,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,1,13,28,1,22,9,18,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,26,1,13,1,22,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,14,26,1,13,1,22,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,1,14,26,1,13,1,22,14,40,30,27,27,14,7,40,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,4,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,40,29,27,27,39,30,27,27,14,7,40,20,1,2,40,7,9,12,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,21,22,1,4,1,40,29,27,27,14,7,38,30,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,22,1,4,1,40,29,27,27,14,7,38,30,27,27,14,7,40,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
